INSEE_COM,LIBGEO,DENS,LIBDENS,PMUN21,P1,P2,P3,P4,P5,P6,P7,zone_type
17176,Gibourne,6,Rural à habitat dispersé,103,0.0,0.0,0.0,0.0,0.0,54.0,46.0,Rural
17177,Le Gicq,6,Rural à habitat dispersé,118,0.0,0.0,0.0,0.0,0.0,86.07,13.93,Rural
17178,Givrezac,6,Rural à habitat dispersé,73,0.0,0.0,0.0,0.0,0.0,96.67,3.33,Rural
17179,Les Gonds,5,Bourgs ruraux,1789,0.0,0.0,0.0,0.0,69.57,28.07,2.37,Rural
17180,Gourvillette,6,Rural à habitat dispersé,97,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
17181,Grandjean,6,Rural à habitat dispersé,312,0.0,0.0,0.0,0.0,0.0,64.49,35.51,Rural
17182,La Grève-sur-Mignon,6,Rural à habitat dispersé,559,0.0,0.0,0.0,0.0,0.0,91.42,8.58,Rural
17183,Grézac,6,Rural à habitat dispersé,944,0.0,0.0,0.0,0.0,0.0,86.49,13.51,Rural
17184,La Gripperie-Saint-Symphorien,6,Rural à habitat dispersé,584,0.0,0.0,0.0,0.0,0.0,74.69,25.31,Rural
17185,Le Gua,6,Rural à habitat dispersé,2100,0.0,0.0,0.0,0.0,44.53,45.37,10.1,Rural
17186,Le Gué-d'Alleré,6,Rural à habitat dispersé,975,0.0,0.0,0.0,0.0,0.0,99.38,0.63,Rural
17187,Guitinières,6,Rural à habitat dispersé,485,0.0,0.0,0.0,0.0,0.0,60.51,39.49,Rural
17188,Haimps,6,Rural à habitat dispersé,453,0.0,0.0,0.0,0.0,0.0,74.83,25.17,Rural
17190,L'Houmeau,4,Ceintures urbaines,2907,0.0,0.0,0.0,98.99,0.0,0.0,1.01,Urbain
17191,La Jard,6,Rural à habitat dispersé,428,0.0,0.0,0.0,0.0,0.0,97.15,2.85,Rural
17192,Jarnac-Champagne,6,Rural à habitat dispersé,870,0.0,0.0,0.0,0.0,0.0,68.15,31.85,Rural
17193,La Jarne,4,Ceintures urbaines,2591,0.0,0.0,0.0,86.85,0.0,10.91,2.24,Urbain
17194,La Jarrie,3,Petites villes,3414,0.0,0.0,94.04,0.0,0.0,5.12,0.85,Mixte
17195,La Jarrie-Audouin,6,Rural à habitat dispersé,273,0.0,0.0,0.0,0.0,0.0,79.66,20.34,Rural
17196,Jazennes,6,Rural à habitat dispersé,547,0.0,0.0,0.0,0.0,0.0,76.93,23.07,Rural
17197,Jonzac,5,Bourgs ruraux,3550,0.0,0.0,0.0,0.0,73.45,22.21,4.34,Rural
17198,Juicq,6,Rural à habitat dispersé,310,0.0,0.0,0.0,0.0,0.0,67.5,32.5,Rural
17199,Jussas,7,Rural à habitat très dispersé,155,0.0,0.0,0.0,0.0,0.0,3.83,96.17,Rural
17200,Lagord,1,Grands centres urbains,7387,77.81,0.0,0.0,21.32,0.0,0.86,0.01,Inconnu
17201,La Laigne,6,Rural à habitat dispersé,488,0.0,0.0,0.0,0.0,0.0,85.51,14.49,Rural
17202,Landes,6,Rural à habitat dispersé,572,0.0,0.0,0.0,0.0,0.0,74.27,25.73,Rural
17203,Landrais,6,Rural à habitat dispersé,778,0.0,0.0,0.0,0.0,0.0,89.07,10.93,Rural
17204,Léoville,7,Rural à habitat très dispersé,302,0.0,0.0,0.0,0.0,0.0,34.59,65.41,Rural
17205,Loire-les-Marais,6,Rural à habitat dispersé,386,0.0,0.0,0.0,0.0,0.0,78.65,21.35,Rural
17206,Loiré-sur-Nie,6,Rural à habitat dispersé,283,0.0,0.0,0.0,0.0,0.0,79.09,20.91,Rural
17207,Loix,5,Bourgs ruraux,739,0.0,0.0,0.0,0.0,77.36,13.21,9.43,Rural
17208,Longèves,5,Bourgs ruraux,1058,0.0,0.0,0.0,0.0,91.88,0.0,8.12,Rural
17209,Lonzac,6,Rural à habitat dispersé,269,0.0,0.0,0.0,0.0,0.0,96.97,3.03,Rural
17210,Lorignac,6,Rural à habitat dispersé,509,0.0,0.0,0.0,0.0,0.0,67.66,32.34,Rural
17211,Loulay,5,Bourgs ruraux,757,0.0,0.0,0.0,0.0,73.15,19.58,7.27,Rural
17212,Louzignac,6,Rural à habitat dispersé,171,0.0,0.0,0.0,0.0,0.0,93.79,6.21,Rural
17213,Lozay,6,Rural à habitat dispersé,144,0.0,0.0,0.0,0.0,0.0,66.42,33.58,Rural
17214,Luchat,6,Rural à habitat dispersé,521,0.0,0.0,0.0,0.0,1.14,83.02,15.84,Rural
17215,Lussac,6,Rural à habitat dispersé,46,0.0,0.0,0.0,0.0,0.0,71.11,28.89,Rural
17216,Lussant,5,Bourgs ruraux,1025,0.0,0.0,0.0,0.0,69.14,15.83,15.03,Rural
17217,Macqueville,6,Rural à habitat dispersé,291,0.0,0.0,0.0,0.0,0.0,62.11,37.89,Rural
17218,Marans,5,Bourgs ruraux,4500,0.0,0.0,0.0,0.0,76.74,13.19,10.07,Rural
17219,Marennes-Hiers-Brouage,3,Petites villes,6175,0.0,0.0,78.96,0.0,0.0,18.1,2.94,Mixte
17220,Marignac,7,Rural à habitat très dispersé,412,0.0,0.0,0.0,0.0,0.0,49.24,50.76,Rural
17221,Marsais,6,Rural à habitat dispersé,930,0.0,0.0,0.0,0.0,0.0,94.12,5.88,Rural
17222,Marsilly,5,Bourgs ruraux,3194,0.0,0.0,0.0,0.0,81.5,16.26,2.24,Rural
17223,Massac,6,Rural à habitat dispersé,183,0.0,0.0,0.0,0.0,0.0,50.9,49.1,Rural
17224,Matha,5,Bourgs ruraux,2190,0.0,0.0,0.0,0.0,67.86,28.36,3.78,Rural
17225,Les Mathes,5,Bourgs ruraux,2179,0.0,0.0,0.0,0.0,52.78,38.95,8.27,Rural
17226,Mazeray,6,Rural à habitat dispersé,989,0.0,0.0,10.66,0.0,0.0,74.42,14.92,Rural
17227,Mazerolles,6,Rural à habitat dispersé,228,0.0,0.0,0.0,0.0,0.0,79.25,20.75,Rural
17228,Médis,5,Bourgs ruraux,3036,0.0,0.0,0.0,0.0,51.01,44.3,4.68,Rural
17229,Mérignac,6,Rural à habitat dispersé,230,0.0,0.0,0.0,0.0,0.0,61.71,38.29,Rural
17230,Meschers-sur-Gironde,5,Bourgs ruraux,3160,0.0,0.0,0.0,0.0,68.43,27.21,4.36,Rural
17231,Messac,7,Rural à habitat très dispersé,105,0.0,0.0,0.0,0.0,0.0,8.18,91.82,Rural
17232,Meursac,6,Rural à habitat dispersé,1532,0.0,0.0,0.0,0.0,40.56,41.43,18.01,Rural
17233,Meux,7,Rural à habitat très dispersé,331,0.0,0.0,0.0,0.0,0.0,47.49,52.51,Rural
17234,Migré,6,Rural à habitat dispersé,360,0.0,0.0,0.0,0.0,0.0,77.36,22.64,Rural
17235,Migron,6,Rural à habitat dispersé,706,0.0,0.0,0.0,0.0,0.0,85.75,14.25,Rural
17236,Mirambeau,6,Rural à habitat dispersé,1522,0.0,0.0,0.0,0.0,0.0,79.29,20.71,Rural
17237,Moëze,6,Rural à habitat dispersé,597,0.0,0.0,0.0,0.0,0.0,97.19,2.81,Rural
17239,Mons,6,Rural à habitat dispersé,448,0.0,0.0,0.0,0.0,0.0,57.39,42.61,Rural
17240,Montendre,5,Bourgs ruraux,3228,0.0,0.0,0.0,0.0,64.09,27.92,7.99,Rural
17241,Montguyon,5,Bourgs ruraux,1567,0.0,0.0,0.0,0.0,56.86,30.63,12.51,Rural
17242,Montils,6,Rural à habitat dispersé,875,0.0,0.0,0.0,0.0,0.0,73.32,26.68,Rural
17243,Montlieu-la-Garde,6,Rural à habitat dispersé,1211,0.0,0.0,0.0,0.0,0.0,75.53,24.47,Rural
17244,Montpellier-de-Médillan,6,Rural à habitat dispersé,687,0.0,0.0,0.0,0.0,0.0,64.42,35.58,Rural
17245,Montroy,3,Petites villes,918,0.0,0.0,59.24,0.0,0.0,40.76,0.0,Mixte
17246,Moragne,6,Rural à habitat dispersé,540,0.0,0.0,0.0,0.0,1.56,83.59,14.84,Rural
17247,Mornac-sur-Seudre,5,Bourgs ruraux,865,0.0,0.0,0.0,0.0,71.39,26.5,2.12,Rural
17248,Mortagne-sur-Gironde,5,Bourgs ruraux,913,0.0,0.0,0.0,0.0,60.33,7.71,31.95,Rural
17249,Mortiers,7,Rural à habitat très dispersé,168,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
17250,Mosnac,6,Rural à habitat dispersé,483,0.0,0.0,0.0,0.0,0.0,64.06,35.94,Rural
17252,Le Mung,6,Rural à habitat dispersé,309,0.0,0.0,0.0,0.0,0.0,78.7,21.3,Rural
17253,Muron,6,Rural à habitat dispersé,1359,0.0,0.0,0.0,0.0,0.0,87.29,12.71,Rural
17254,Nachamps,6,Rural à habitat dispersé,198,0.0,0.0,0.0,0.0,0.0,81.89,18.11,Rural
17255,Nancras,5,Bourgs ruraux,795,0.0,0.0,0.0,0.0,80.04,15.47,4.49,Rural
17256,Nantillé,6,Rural à habitat dispersé,328,0.0,0.0,0.0,0.0,0.0,74.39,25.61,Rural
17257,Néré,6,Rural à habitat dispersé,663,0.0,0.0,0.0,0.0,0.0,69.64,30.36,Rural
17258,Neuillac,7,Rural à habitat très dispersé,303,0.0,0.0,0.0,0.0,0.0,20.0,80.0,Rural
17259,Neulles,7,Rural à habitat très dispersé,158,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
17260,Neuvicq,7,Rural à habitat très dispersé,439,0.0,0.0,0.0,0.0,0.0,37.16,62.84,Rural
17261,Neuvicq-le-Château,6,Rural à habitat dispersé,327,0.0,0.0,0.0,0.0,0.0,92.99,7.01,Rural
17262,Nieul-lès-Saintes,6,Rural à habitat dispersé,1239,0.0,0.0,0.0,0.0,38.13,43.73,18.13,Rural
17263,Nieul-le-Virouil,6,Rural à habitat dispersé,583,0.0,0.0,0.0,0.0,0.0,53.33,46.67,Rural
17264,Nieul-sur-Mer,4,Ceintures urbaines,5798,0.0,0.0,0.0,94.16,0.0,4.96,0.88,Urbain
17265,Nieulle-sur-Seudre,5,Bourgs ruraux,1222,0.0,0.0,0.0,0.0,69.63,25.39,4.98,Rural
17266,Les Nouillers,6,Rural à habitat dispersé,727,0.0,0.0,0.0,0.0,0.0,62.23,37.77,Rural
17267,Nuaillé-d'Aunis,5,Bourgs ruraux,1228,0.0,0.0,0.0,0.0,67.59,27.38,5.03,Rural
17268,Nuaillé-sur-Boutonne,6,Rural à habitat dispersé,189,0.0,0.0,0.0,0.0,0.0,50.5,49.5,Rural
17269,Orignolles,6,Rural à habitat dispersé,703,0.0,0.0,0.0,0.0,0.0,73.67,26.33,Rural
17270,Ozillac,7,Rural à habitat très dispersé,612,0.0,0.0,0.0,0.0,0.0,49.81,50.19,Rural
17271,Paillé,6,Rural à habitat dispersé,326,0.0,0.0,0.0,0.0,0.0,82.95,17.05,Rural
17273,Pérignac,6,Rural à habitat dispersé,978,0.0,0.0,0.0,0.0,0.0,87.16,12.84,Rural
17274,Périgny,4,Ceintures urbaines,8741,1.5,0.0,0.0,96.06,0.0,2.37,0.07,Urbain
17275,Pessines,6,Rural à habitat dispersé,785,0.0,0.0,0.0,0.0,0.0,98.77,1.23,Rural
17276,Le Pin,7,Rural à habitat très dispersé,73,0.0,0.0,0.0,0.0,0.0,26.67,73.33,Rural
17277,Essouvert,6,Rural à habitat dispersé,1045,0.0,0.0,0.0,0.0,0.0,85.14,14.86,Rural
17278,Pisany,5,Bourgs ruraux,790,0.0,0.0,0.0,0.0,76.19,5.98,17.82,Rural
17279,Plassac,5,Bourgs ruraux,648,0.0,0.0,0.0,0.0,62.21,17.61,20.19,Rural
17280,Plassay,6,Rural à habitat dispersé,788,0.0,0.0,0.0,0.0,0.0,77.55,22.45,Rural
17281,Polignac,6,Rural à habitat dispersé,160,0.0,0.0,0.0,0.0,0.0,53.98,46.02,Rural
17282,Pommiers-Moulons,7,Rural à habitat très dispersé,214,0.0,0.0,0.0,0.0,0.0,2.81,97.19,Rural
17283,Pons,5,Bourgs ruraux,4273,0.0,0.0,0.0,0.0,73.2,20.33,6.48,Rural
17284,Pont-l'Abbé-d'Arnoult,6,Rural à habitat dispersé,1792,0.0,0.0,0.0,0.0,43.69,52.13,4.18,Rural
17285,Port-d'Envaux,6,Rural à habitat dispersé,1152,0.0,0.0,0.0,0.0,0.0,87.9,12.1,Rural
17286,Les Portes-en-Ré,6,Rural à habitat dispersé,587,0.0,0.0,0.0,0.0,0.0,88.6,11.4,Rural
17287,Pouillac,6,Rural à habitat dispersé,277,0.0,0.0,0.0,0.0,0.0,53.92,46.08,Rural
17288,Poursay-Garnaud,6,Rural à habitat dispersé,316,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
17289,Préguillac,6,Rural à habitat dispersé,431,0.0,0.0,0.0,0.0,0.0,93.93,6.07,Rural
17290,Prignac,6,Rural à habitat dispersé,289,0.0,0.0,0.0,0.0,0.0,82.42,17.58,Rural
17291,Puilboreau,4,Ceintures urbaines,6635,10.11,0.0,0.0,86.84,0.0,2.31,0.74,Urbain
17292,Puy-du-Lac,6,Rural à habitat dispersé,517,0.0,0.0,0.0,0.0,0.0,68.01,31.99,Rural
17293,Puyravault,6,Rural à habitat dispersé,705,0.0,0.0,0.0,0.0,0.0,85.84,14.16,Rural
17294,Puyrolland,7,Rural à habitat très dispersé,190,0.0,0.0,0.0,0.0,0.0,46.94,53.06,Rural
17295,Réaux sur Trèfle,6,Rural à habitat dispersé,782,0.0,0.0,0.0,0.0,0.0,64.21,35.79,Rural
17296,Rétaud,6,Rural à habitat dispersé,1058,0.0,0.0,0.0,0.0,0.0,66.04,33.96,Rural
17297,Rivedoux-Plage,5,Bourgs ruraux,2374,0.0,0.0,0.0,0.0,88.74,10.89,0.36,Rural
17298,Rioux,6,Rural à habitat dispersé,995,0.0,0.0,0.0,0.0,0.0,65.83,34.17,Rural
17299,Rochefort,2,Centres urbains intermédiaires,23092,0.0,78.86,0.0,17.92,0.0,3.03,0.19,Urbain
17300,La Rochelle,1,Grands centres urbains,78535,94.57,0.0,0.0,4.79,0.0,0.6,0.04,Inconnu
17301,Romazières,7,Rural à habitat très dispersé,77,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
17302,Romegoux,6,Rural à habitat dispersé,606,0.0,0.0,0.0,0.0,0.0,72.68,27.32,Rural
17303,La Ronde,5,Bourgs ruraux,1015,0.0,0.0,0.0,0.0,51.36,31.75,16.89,Rural
17304,Rouffiac,6,Rural à habitat dispersé,499,0.0,0.0,0.0,0.0,0.0,81.17,18.83,Rural
17305,Rouffignac,7,Rural à habitat très dispersé,417,0.0,0.0,0.0,0.0,0.0,18.98,81.02,Rural
17306,Royan,2,Centres urbains intermédiaires,19029,0.0,49.41,0.0,46.29,0.0,4.06,0.25,Urbain
17307,Sablonceaux,6,Rural à habitat dispersé,1404,0.0,0.0,28.21,0.0,0.0,52.99,18.81,Rural
17308,Saint-Agnant,5,Bourgs ruraux,2772,0.0,0.0,0.0,0.0,80.7,15.49,3.81,Rural
17309,Saint-Aigulin,5,Bourgs ruraux,1888,0.0,0.0,0.0,0.0,45.23,43.72,11.05,Rural
17310,Saint-André-de-Lidon,6,Rural à habitat dispersé,1169,0.0,0.0,0.0,0.0,0.0,60.61,39.39,Rural
17311,Saint-Augustin,6,Rural à habitat dispersé,1462,0.0,0.0,0.0,47.4,0.0,50.0,2.6,Rural
17312,Saint-Bonnet-sur-Gironde,6,Rural à habitat dispersé,822,0.0,0.0,0.0,0.0,0.0,50.87,49.13,Rural
17313,Saint-Bris-des-Bois,6,Rural à habitat dispersé,386,0.0,0.0,0.0,0.0,0.0,65.23,34.77,Rural
17314,Saint-Césaire,6,Rural à habitat dispersé,895,0.0,0.0,0.0,0.0,0.0,87.59,12.41,Rural
17315,Saint-Christophe,5,Bourgs ruraux,1389,0.0,0.0,11.69,0.0,40.68,39.49,8.14,Rural
17316,Saint-Ciers-Champagne,7,Rural à habitat très dispersé,387,0.0,0.0,0.0,0.0,0.0,44.12,55.88,Rural
17317,Saint-Ciers-du-Taillon,7,Rural à habitat très dispersé,574,0.0,0.0,0.0,0.0,0.0,41.04,58.96,Rural
17318,Saint-Clément-des-Baleines,6,Rural à habitat dispersé,698,0.0,0.0,0.0,0.0,0.0,87.05,12.95,Rural
17319,Sainte-Colombe,7,Rural à habitat très dispersé,107,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
17320,Saint-Coutant-le-Grand,6,Rural à habitat dispersé,410,0.0,0.0,0.0,0.0,0.0,71.72,28.28,Rural
17321,Saint-Crépin,6,Rural à habitat dispersé,351,0.0,0.0,0.0,0.0,0.0,54.83,45.17,Rural
17322,Saint-Cyr-du-Doret,6,Rural à habitat dispersé,685,0.0,0.0,0.0,0.0,0.0,75.2,24.8,Rural
17323,Saint-Denis-d'Oléron,6,Rural à habitat dispersé,1315,0.0,0.0,0.0,0.0,33.76,60.39,5.85,Rural
17324,Saint-Dizant-du-Bois,7,Rural à habitat très dispersé,113,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
17325,Saint-Dizant-du-Gua,7,Rural à habitat très dispersé,513,0.0,0.0,0.0,0.0,0.0,39.28,60.72,Rural
17326,Saint-Eugène,7,Rural à habitat très dispersé,285,0.0,0.0,0.0,0.0,0.0,45.17,54.83,Rural
17327,Saint-Félix,6,Rural à habitat dispersé,319,0.0,0.0,0.0,0.0,0.0,73.26,26.74,Rural
17328,Saint-Fort-sur-Gironde,6,Rural à habitat dispersé,903,0.0,0.0,0.0,0.0,0.0,71.02,28.98,Rural
17329,Saint-Froult,6,Rural à habitat dispersé,382,0.0,0.0,0.0,0.0,0.0,95.91,4.09,Rural
17330,Sainte-Gemme,6,Rural à habitat dispersé,1356,0.0,0.0,0.0,0.0,0.0,70.23,29.77,Rural
17331,Saint-Genis-de-Saintonge,5,Bourgs ruraux,1225,0.0,0.0,0.0,0.0,69.15,21.05,9.8,Rural
17332,Saint-Georges-Antignac,6,Rural à habitat dispersé,399,0.0,0.0,0.0,0.0,0.0,56.66,43.34,Rural
17333,Saint-Georges-de-Didonne,4,Ceintures urbaines,5170,0.0,0.0,0.0,87.26,0.0,10.71,2.03,Urbain
17334,Saint-Georges-de-Longuepierre,7,Rural à habitat très dispersé,231,0.0,0.0,0.0,0.0,0.0,49.8,50.2,Rural
17335,Saint-Georges-des-Agoûts,7,Rural à habitat très dispersé,283,0.0,0.0,0.0,0.0,0.0,38.23,61.77,Rural
17336,Saint-Georges-des-Coteaux,6,Rural à habitat dispersé,2810,0.0,0.0,0.0,0.04,43.23,51.65,5.08,Rural
17337,Saint-Georges-d'Oléron,6,Rural à habitat dispersé,3948,0.0,0.0,0.0,0.0,28.34,64.72,6.94,Rural
17338,Saint-Georges-du-Bois,5,Bourgs ruraux,1838,0.0,0.0,0.0,0.0,55.75,31.58,12.67,Rural
17339,Saint-Germain-de-Lusignan,6,Rural à habitat dispersé,1299,0.0,0.0,0.0,0.0,43.37,44.33,12.29,Rural
17340,Saint-Pierre-La-Noue,6,Rural à habitat dispersé,1508,0.0,0.0,0.0,0.0,0.0,89.16,10.84,Rural
17341,Saint-Germain-de-Vibrac,7,Rural à habitat très dispersé,184,0.0,0.0,0.0,0.0,0.0,34.95,65.05,Rural
17342,Saint-Germain-du-Seudre,7,Rural à habitat très dispersé,411,0.0,0.0,0.0,0.0,0.0,41.41,58.59,Rural
17343,Saint-Grégoire-d'Ardennes,7,Rural à habitat très dispersé,144,0.0,0.0,0.0,0.0,0.0,47.3,52.7,Rural
17344,Saint-Hilaire-de-Villefranche,6,Rural à habitat dispersé,1339,0.0,0.0,0.0,0.0,0.0,81.36,18.64,Rural
17345,Saint-Hilaire-du-Bois,6,Rural à habitat dispersé,296,0.0,0.0,0.0,0.0,0.0,64.77,35.23,Rural
17346,Saint-Hippolyte,5,Bourgs ruraux,1477,0.0,0.0,0.0,0.0,43.12,43.02,13.86,Rural
17347,Saint-Jean-d'Angély,3,Petites villes,6705,0.0,0.0,91.58,0.0,0.0,6.58,1.83,Mixte
17348,Saint-Jean-d'Angle,6,Rural à habitat dispersé,696,0.0,0.0,0.0,0.0,0.0,90.74,9.26,Rural
17349,Saint-Jean-de-Liversay,5,Bourgs ruraux,3038,0.0,0.0,0.0,0.0,50.19,42.21,7.61,Rural
17350,Saint-Julien-de-l'Escap,6,Rural à habitat dispersé,859,0.0,0.0,0.0,0.0,0.0,90.77,9.23,Rural
17351,Saint-Just-Luzac,5,Bourgs ruraux,2063,0.0,0.0,0.05,0.0,63.4,22.25,14.3,Rural
17353,Saint-Laurent-de-la-Prée,5,Bourgs ruraux,2271,0.0,0.0,0.0,0.0,83.32,7.31,9.38,Rural
17354,Saint-Léger,6,Rural à habitat dispersé,658,0.0,0.0,0.0,0.0,0.0,83.45,16.55,Rural
17355,Sainte-Lheurine,6,Rural à habitat dispersé,519,0.0,0.0,0.0,0.0,0.0,60.56,39.44,Rural
17356,Saint-Loup,6,Rural à habitat dispersé,310,0.0,0.0,0.0,0.0,0.0,54.8,45.2,Rural
17357,Saint-Maigrin,6,Rural à habitat dispersé,532,0.0,0.0,0.0,0.0,0.0,63.12,36.88,Rural
17358,Saint-Mandé-sur-Brédoire,7,Rural à habitat très dispersé,301,0.0,0.0,0.0,0.0,0.0,43.09,56.91,Rural
17359,Saint-Mard,6,Rural à habitat dispersé,1227,0.0,0.0,0.0,0.0,0.0,96.2,3.8,Rural
17360,Sainte-Marie-de-Ré,5,Bourgs ruraux,3372,0.0,0.0,0.0,0.0,83.17,16.22,0.61,Rural
17361,Saint-Martial,6,Rural à habitat dispersé,111,0.0,0.0,0.0,0.0,0.0,68.22,31.78,Rural
17362,Saint-Martial-de-Mirambeau,6,Rural à habitat dispersé,303,0.0,0.0,0.0,0.0,0.0,60.14,39.86,Rural
17363,Saint-Martial-de-Vitaterne,5,Bourgs ruraux,547,0.0,0.0,0.0,0.0,68.93,31.07,0.0,Rural
17364,Saint-Martial-sur-Né,6,Rural à habitat dispersé,429,0.0,0.0,0.0,0.0,0.0,69.79,30.21,Rural
17365,Saint-Martin-d'Ary,6,Rural à habitat dispersé,471,0.0,0.0,0.0,0.0,15.59,69.35,15.05,Rural
17366,Saint-Martin-de-Coux,7,Rural à habitat très dispersé,474,0.0,0.0,0.0,0.0,0.0,32.91,67.09,Rural
17367,Saint-Martin-de-Juillers,6,Rural à habitat dispersé,153,0.0,0.0,0.0,0.0,0.0,53.55,46.45,Rural
17369,Saint-Martin-de-Ré,3,Petites villes,2263,0.0,0.0,87.79,0.0,0.0,11.44,0.78,Mixte
17372,Saint-Médard,7,Rural à habitat très dispersé,86,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
17373,Saint-Médard-d'Aunis,6,Rural à habitat dispersé,2349,0.0,0.0,0.0,0.0,7.03,91.7,1.27,Rural
17374,Sainte-Même,6,Rural à habitat dispersé,231,0.0,0.0,0.0,0.0,0.0,72.15,27.85,Rural
17375,Saint-Nazaire-sur-Charente,5,Bourgs ruraux,1210,0.0,0.0,0.0,0.0,46.59,31.68,21.73,Rural
17376,Saint-Ouen-d'Aunis,5,Bourgs ruraux,2083,0.0,0.0,0.0,0.0,76.92,22.32,0.76,Rural
17377,Saint-Ouen-la-Thène,7,Rural à habitat très dispersé,132,0.0,0.0,0.0,0.0,0.0,40.48,59.52,Rural
17378,Saint-Palais-de-Négrignac,7,Rural à habitat très dispersé,425,0.0,0.0,0.0,0.0,0.0,47.65,52.35,Rural
17379,Saint-Palais-de-Phiolin,7,Rural à habitat très dispersé,212,0.0,0.0,0.0,0.0,0.0,27.49,72.51,Rural
17380,Saint-Palais-sur-Mer,4,Ceintures urbaines,3918,0.0,0.0,0.0,76.64,0.0,20.94,2.42,Urbain
17381,Saint-Pardoult,6,Rural à habitat dispersé,219,0.0,0.0,0.0,0.0,0.0,87.95,12.05,Rural
17382,Saint-Pierre-d'Amilly,6,Rural à habitat dispersé,552,0.0,0.0,0.0,0.0,0.0,81.92,18.08,Rural
17383,Saint-Pierre-de-Juillers,6,Rural à habitat dispersé,347,0.0,0.0,0.0,0.0,0.0,69.86,30.14,Rural
17384,Saint-Pierre-de-l'Isle,7,Rural à habitat très dispersé,264,0.0,0.0,0.0,0.0,0.0,44.62,55.38,Rural
17385,Saint-Pierre-d'Oléron,5,Bourgs ruraux,6627,0.0,0.0,0.0,0.0,54.86,40.97,4.17,Rural
17386,Saint-Pierre-du-Palais,7,Rural à habitat très dispersé,340,0.0,0.0,0.0,0.0,0.0,20.9,79.1,Rural
17387,Saint-Porchaire,6,Rural à habitat dispersé,1937,0.0,0.0,0.0,0.0,40.61,52.07,7.32,Rural
17388,Saint-Quantin-de-Rançanne,6,Rural à habitat dispersé,252,0.0,0.0,0.0,0.0,0.0,57.34,42.66,Rural
17389,Sainte-Radegonde,6,Rural à habitat dispersé,578,0.0,0.0,0.0,0.0,1.54,87.12,11.35,Rural
17390,Sainte-Ramée,6,Rural à habitat dispersé,114,0.0,0.0,0.0,0.0,0.0,66.29,33.71,Rural
17391,Saint-Rogatien,4,Ceintures urbaines,2408,0.0,0.0,0.0,94.28,0.0,4.86,0.86,Urbain
17393,Saint-Romain-de-Benet,6,Rural à habitat dispersé,1754,0.0,0.0,0.0,0.0,0.0,79.61,20.39,Rural
17394,Saint-Saturnin-du-Bois,6,Rural à habitat dispersé,905,0.0,0.0,0.0,0.0,0.0,85.89,14.11,Rural
17395,Saint-Sauvant,6,Rural à habitat dispersé,504,0.0,0.0,0.0,0.0,0.0,76.63,23.37,Rural
17396,Saint-Sauveur-d'Aunis,5,Bourgs ruraux,1744,0.0,0.0,0.0,0.0,88.83,4.07,7.1,Rural
17397,Saint-Savinien,6,Rural à habitat dispersé,2453,0.0,0.0,0.0,0.0,0.0,85.61,14.39,Rural
17398,Saint-Seurin-de-Palenne,6,Rural à habitat dispersé,166,0.0,0.0,0.0,0.0,0.0,97.06,2.94,Rural
17400,Saint-Sever-de-Saintonge,6,Rural à habitat dispersé,635,0.0,0.0,0.0,0.0,0.0,79.46,20.54,Rural
17401,Saint-Séverin-sur-Boutonne,6,Rural à habitat dispersé,94,0.0,0.0,0.0,0.0,0.0,59.35,40.65,Rural
17402,Saint-Sigismond-de-Clermont,6,Rural à habitat dispersé,160,0.0,0.0,0.0,0.0,0.0,68.69,31.31,Rural
17403,Saint-Simon-de-Bordes,6,Rural à habitat dispersé,773,0.0,0.0,0.0,0.0,0.0,65.59,34.41,Rural
17404,Saint-Simon-de-Pellouaille,6,Rural à habitat dispersé,679,0.0,0.0,0.0,0.0,0.0,82.66,17.34,Rural
17405,Saint-Sorlin-de-Conac,6,Rural à habitat dispersé,202,0.0,0.0,0.0,0.0,0.0,73.26,26.74,Rural
17406,Saint-Sornin,6,Rural à habitat dispersé,424,0.0,0.0,0.0,0.0,0.0,73.24,26.76,Rural
17407,Sainte-Soulle,5,Bourgs ruraux,4961,0.0,0.0,0.0,9.46,53.37,35.8,1.36,Rural
17408,Saint-Sulpice-d'Arnoult,6,Rural à habitat dispersé,915,0.0,0.0,0.0,0.0,0.0,81.15,18.85,Rural
17409,Saint-Sulpice-de-Royan,4,Ceintures urbaines,3387,0.0,0.0,0.0,63.02,0.0,28.71,8.27,Urbain
17410,Saint-Thomas-de-Conac,7,Rural à habitat très dispersé,575,0.0,0.0,0.0,0.0,0.0,45.21,54.79,Rural
17411,Saint-Trojan-les-Bains,6,Rural à habitat dispersé,1119,0.0,0.0,0.0,0.0,0.0,89.17,10.83,Rural
17412,Saint-Vaize,6,Rural à habitat dispersé,644,0.0,0.0,0.0,0.0,0.0,97.68,2.32,Rural
17413,Saint-Vivien,5,Bourgs ruraux,1393,0.0,0.0,0.0,1.7,76.3,16.3,5.69,Rural
