INSEE_COM,annee,nb_creations
60511,2023,3.0
60512,2023,4.0
60513,2023,30.0
60514,2023,3.0
60515,2023,5.0
60516,2023,3.0
60517,2023,15.0
60518,2023,0.0
60519,2023,1.0
60520,2023,0.0
60521,2023,4.0
60522,2023,3.0
60523,2023,17.0
60524,2023,32.0
60525,2023,1.0
60526,2023,8.0
60527,2023,2.0
60528,2023,2.0
60529,2023,1.0
60530,2023,3.0
60531,2023,15.0
60533,2023,18.0
60534,2023,8.0
60535,2023,6.0
60536,2023,0.0
60537,2023,41.0
60538,2023,4.0
60539,2023,14.0
60540,2023,4.0
60541,2023,2.0
60542,2023,8.0
60543,2023,1.0
60544,2023,0.0
60545,2023,7.0
60546,2023,1.0
60547,2023,8.0
60548,2023,5.0
60549,2023,4.0
60550,2023,3.0
60551,2023,4.0
60552,2023,3.0
60553,2023,3.0
60554,2023,6.0
60555,2023,0.0
60556,2023,4.0
60557,2023,2.0
60558,2023,6.0
60559,2023,7.0
60560,2023,11.0
60561,2023,2.0
60562,2023,11.0
60563,2023,8.0
60564,2023,3.0
60565,2023,6.0
60566,2023,2.0
60567,2023,7.0
60568,2023,2.0
60569,2023,7.0
60570,2023,16.0
60571,2023,0.0
60572,2023,1.0
60573,2023,2.0
60574,2023,2.0
60575,2023,42.0
60576,2023,7.0
60577,2023,17.0
60578,2023,8.0
60579,2023,1.0
60581,2023,43.0
60582,2023,11.0
60583,2023,7.0
60584,2023,72.0
60585,2023,5.0
60586,2023,6.0
60587,2023,17.0
60588,2023,5.0
60589,2023,66.0
60590,2023,12.0
60591,2023,17.0
60592,2023,4.0
60593,2023,1.0
60594,2023,0.0
60595,2023,5.0
60596,2023,4.0
60597,2023,21.0
60598,2023,14.0
60599,2023,1.0
60600,2023,4.0
60601,2023,8.0
60602,2023,1.0
60603,2023,5.0
60604,2023,7.0
60605,2023,3.0
60608,2023,0.0
60609,2023,14.0
60610,2023,8.0
60611,2023,5.0
60612,2023,204.0
60613,2023,6.0
60614,2023,1.0
60615,2023,0.0
60616,2023,27.0
60617,2023,1.0
60618,2023,3.0
60619,2023,11.0
60620,2023,9.0
60621,2023,1.0
60622,2023,1.0
60623,2023,11.0
60624,2023,5.0
60625,2023,3.0
60626,2023,5.0
60627,2023,0.0
60628,2023,11.0
60629,2023,1.0
60630,2023,3.0
60631,2023,13.0
60632,2023,9.0
60633,2023,7.0
60634,2023,3.0
60635,2023,8.0
60636,2023,39.0
60637,2023,2.0
60638,2023,6.0
60639,2023,14.0
60640,2023,3.0
60641,2023,12.0
60642,2023,13.0
60643,2023,9.0
60644,2023,20.0
60645,2023,2.0
60646,2023,13.0
60647,2023,19.0
60648,2023,4.0
60650,2023,5.0
60651,2023,18.0
60652,2023,7.0
60653,2023,2.0
60654,2023,0.0
60655,2023,5.0
60656,2023,3.0
60657,2023,2.0
60658,2023,6.0
60659,2023,3.0
60660,2023,4.0
60661,2023,11.0
60662,2023,6.0
60663,2023,6.0
60664,2023,3.0
60665,2023,24.0
60666,2023,7.0
60667,2023,42.0
60668,2023,6.0
60669,2023,8.0
60670,2023,68.0
60671,2023,7.0
60672,2023,4.0
60673,2023,1.0
60674,2023,14.0
60675,2023,4.0
60676,2023,6.0
60677,2023,6.0
60678,2023,15.0
60679,2023,1.0
60680,2023,7.0
60681,2023,6.0
60682,2023,10.0
60683,2023,4.0
60684,2023,65.0
60685,2023,17.0
60686,2023,25.0
60687,2023,0.0
60688,2023,0.0
60689,2023,11.0
60691,2023,2.0
60692,2023,8.0
60693,2023,1.0
60694,2023,0.0
60695,2023,19.0
60697,2023,0.0
60698,2023,4.0
60699,2023,1.0
60700,2023,13.0
60701,2023,7.0
60702,2023,1.0
60703,2023,5.0
61001,2023,273.0
61002,2023,5.0
61005,2023,4.0
61006,2023,111.0
61007,2023,31.0
61008,2023,7.0
61010,2023,2.0
61011,2023,4.0
61012,2023,0.0
61013,2023,1.0
61014,2023,2.0
61015,2023,3.0
61017,2023,1.0
61018,2023,0.0
61020,2023,2.0
61021,2023,0.0
61023,2023,12.0
61024,2023,3.0
61026,2023,2.0
61028,2023,9.0
61029,2023,5.0
61030,2023,3.0
61032,2023,1.0
61034,2023,4.0
61035,2023,1.0
61036,2023,0.0
61037,2023,2.0
61038,2023,16.0
61039,2023,2.0
61040,2023,9.0
61041,2023,2.0
61043,2023,10.0
61044,2023,3.0
61046,2023,2.0
61048,2023,2.0
61049,2023,0.0
61050,2023,8.0
61051,2023,3.0
61052,2023,2.0
61053,2023,7.0
61054,2023,4.0
61055,2023,3.0
61056,2023,0.0
61060,2023,1.0
61061,2023,10.0
61062,2023,1.0
61063,2023,13.0
61064,2023,1.0
61066,2023,0.0
61067,2023,1.0
61068,2023,0.0
61069,2023,1.0
61070,2023,12.0
61071,2023,4.0
61072,2023,4.0
61074,2023,6.0
61075,2023,10.0
61076,2023,2.0
61077,2023,7.0
61078,2023,5.0
61079,2023,15.0
61080,2023,0.0
61081,2023,3.0
61082,2023,1.0
61084,2023,1.0
61085,2023,0.0
61086,2023,3.0
61087,2023,3.0
61088,2023,0.0
61089,2023,2.0
61091,2023,9.0
61092,2023,10.0
61093,2023,8.0
61094,2023,1.0
61095,2023,7.0
61096,2023,26.0
61097,2023,7.0
61098,2023,5.0
61099,2023,4.0
61100,2023,3.0
61101,2023,2.0
61102,2023,2.0
61103,2023,1.0
61104,2023,0.0
61105,2023,5.0
61107,2023,3.0
61108,2023,1.0
61111,2023,3.0
61113,2023,1.0
61114,2023,2.0
61116,2023,22.0
61117,2023,24.0
61118,2023,1.0
61120,2023,2.0
61121,2023,2.0
61122,2023,1.0
61123,2023,0.0
61124,2023,1.0
61126,2023,3.0
61129,2023,4.0
61130,2023,3.0
61133,2023,9.0
61137,2023,2.0
61138,2023,2.0
61139,2023,1.0
61140,2023,8.0
61141,2023,3.0
61142,2023,3.0
61143,2023,16.0
61145,2023,27.0
61146,2023,2.0
61148,2023,3.0
61149,2023,1.0
61150,2023,12.0
61151,2023,4.0
61152,2023,4.0
61153,2023,19.0
61156,2023,4.0
61158,2023,1.0
61159,2023,3.0
61160,2023,2.0
61162,2023,1.0
61163,2023,5.0
61164,2023,4.0
61165,2023,10.0
61166,2023,1.0
61167,2023,26.0
61168,2023,42.0
61169,2023,128.0
61170,2023,4.0
61171,2023,0.0
61176,2023,2.0
61178,2023,0.0
61180,2023,1.0
61181,2023,14.0
61182,2023,4.0
61183,2023,0.0
61187,2023,2.0
61188,2023,1.0
61189,2023,6.0
61190,2023,0.0
61192,2023,1.0
61193,2023,2.0
61194,2023,8.0
61195,2023,1.0
61196,2023,10.0
61197,2023,2.0
61198,2023,1.0
61199,2023,5.0
61202,2023,8.0
61203,2023,9.0
61206,2023,3.0
61207,2023,7.0
61208,2023,5.0
61209,2023,2.0
61210,2023,2.0
61211,2023,17.0
61212,2023,2.0
61213,2023,4.0
61214,2023,71.0
61215,2023,1.0
61216,2023,0.0
61217,2023,0.0
61218,2023,6.0
61219,2023,2.0
61221,2023,2.0
61222,2023,2.0
61224,2023,2.0
61225,2023,0.0
61227,2023,1.0
61228,2023,6.0
61229,2023,0.0
61230,2023,25.0
61232,2023,8.0
61233,2023,1.0
61234,2023,4.0
61237,2023,3.0
61238,2023,0.0
61240,2023,3.0
61241,2023,4.0
61242,2023,4.0
61243,2023,6.0
61244,2023,2.0
61248,2023,6.0
61251,2023,0.0
61252,2023,0.0
61255,2023,4.0
61256,2023,2.0
61257,2023,0.0
61258,2023,5.0
61259,2023,0.0
61260,2023,5.0
61261,2023,1.0
61262,2023,0.0
61263,2023,2.0
61264,2023,1.0
61265,2023,3.0
61266,2023,1.0
61267,2023,3.0
61268,2023,0.0
61269,2023,4.0
61271,2023,1.0
61272,2023,1.0
61273,2023,0.0
61274,2023,2.0
61275,2023,6.0
61276,2023,4.0
61277,2023,3.0
61278,2023,10.0
61279,2023,3.0
61281,2023,3.0
61283,2023,2.0
61284,2023,2.0
61286,2023,0.0
61287,2023,3.0
61288,2023,6.0
61289,2023,0.0
61290,2023,2.0
61291,2023,0.0
61292,2023,4.0
61293,2023,33.0
61294,2023,7.0
61295,2023,2.0
61297,2023,7.0
61298,2023,2.0
61300,2023,5.0
61301,2023,0.0
61302,2023,1.0
61303,2023,3.0
61304,2023,3.0
61307,2023,2.0
61308,2023,2.0
61309,2023,19.0
61310,2023,6.0
61314,2023,9.0
61316,2023,2.0
61317,2023,1.0
61319,2023,1.0
61321,2023,3.0
61322,2023,1.0
61323,2023,2.0
61324,2023,9.0
61326,2023,5.0
61327,2023,8.0
61328,2023,1.0
61329,2023,8.0
61330,2023,1.0
61331,2023,3.0
61332,2023,1.0
61333,2023,2.0
61336,2023,3.0
61339,2023,15.0
61341,2023,10.0
61342,2023,18.0
61344,2023,4.0
61345,2023,19.0
61346,2023,4.0
61347,2023,2.0
61348,2023,5.0
61349,2023,2.0
61350,2023,3.0
61351,2023,0.0
61352,2023,3.0
61357,2023,2.0
61358,2023,1.0
61360,2023,1.0
61361,2023,0.0
61362,2023,2.0
61363,2023,2.0
61365,2023,8.0
61366,2023,2.0
61367,2023,0.0
61369,2023,6.0
61370,2023,0.0
61371,2023,1.0
61372,2023,4.0
61373,2023,3.0
61374,2023,1.0
61375,2023,8.0
61376,2023,4.0
61379,2023,8.0
61381,2023,2.0
61382,2023,5.0
61384,2023,4.0
61385,2023,4.0
61386,2023,7.0
61387,2023,3.0
61388,2023,1.0
61389,2023,9.0
61390,2023,3.0
61391,2023,18.0
61392,2023,1.0
61393,2023,1.0
61394,2023,8.0
61395,2023,6.0
61396,2023,2.0
61397,2023,25.0
61398,2023,0.0
61399,2023,1.0
61400,2023,3.0
61401,2023,0.0
61402,2023,4.0
61404,2023,13.0
61405,2023,5.0
61406,2023,2.0
61407,2023,6.0
61408,2023,3.0
61411,2023,4.0
61412,2023,10.0
61413,2023,3.0
61414,2023,6.0
61415,2023,4.0
61416,2023,1.0
61418,2023,5.0
61419,2023,1.0
61420,2023,1.0
61421,2023,7.0
61422,2023,6.0
61423,2023,5.0
61424,2023,6.0
61425,2023,1.0
61426,2023,5.0
61427,2023,2.0
61429,2023,13.0
61432,2023,4.0
61433,2023,2.0
61435,2023,1.0
61436,2023,0.0
61438,2023,1.0
61439,2023,1.0
61440,2023,6.0
61442,2023,2.0
61443,2023,4.0
61444,2023,0.0
61445,2023,7.0
61446,2023,1.0
61447,2023,11.0
61448,2023,2.0
61450,2023,1.0
61451,2023,2.0
61452,2023,1.0
61453,2023,4.0
61454,2023,3.0
61456,2023,10.0
61457,2023,4.0
61459,2023,2.0
61460,2023,9.0
61461,2023,0.0
61462,2023,8.0
61463,2023,6.0
61464,2023,27.0
61466,2023,7.0
61467,2023,5.0
61472,2023,3.0
61473,2023,4.0
61474,2023,33.0
61475,2023,7.0
61476,2023,4.0
61479,2023,0.0
61480,2023,2.0
61481,2023,1.0
61482,2023,3.0
61483,2023,28.0
61484,2023,23.0
61485,2023,1.0
61486,2023,31.0
61487,2023,3.0
61488,2023,1.0
61490,2023,2.0
61491,2023,25.0
61492,2023,1.0
61493,2023,4.0
61494,2023,11.0
61497,2023,11.0
61498,2023,1.0
61499,2023,0.0
61500,2023,2.0
61501,2023,3.0
61502,2023,0.0
61503,2023,1.0
61505,2023,0.0
61507,2023,7.0
61508,2023,33.0
61510,2023,2.0
61512,2023,0.0
62001,2023,18.0
62002,2023,0.0
62003,2023,5.0
62004,2023,70.0
62005,2023,12.0
62006,2023,6.0
62007,2023,9.0
62008,2023,8.0
62009,2023,3.0
62010,2023,2.0
62011,2023,6.0
62012,2023,4.0
62013,2023,9.0
62014,2023,92.0
62015,2023,2.0
62016,2023,4.0
62017,2023,0.0
62018,2023,2.0
62019,2023,27.0
62020,2023,7.0
62021,2023,3.0
62022,2023,3.0
62023,2023,22.0
62024,2023,5.0
62025,2023,16.0
62026,2023,0.0
62027,2023,2.0
62028,2023,7.0
62029,2023,4.0
62030,2023,0.0
62031,2023,6.0
62032,2023,21.0
62033,2023,44.0
62034,2023,21.0
62035,2023,67.0
62036,2023,2.0
62037,2023,26.0
62038,2023,44.0
62039,2023,6.0
62040,2023,69.0
62041,2023,534.0
62042,2023,9.0
62043,2023,15.0
62044,2023,9.0
62045,2023,8.0
62046,2023,6.0
62047,2023,0.0
62048,2023,62.0
62049,2023,5.0
62050,2023,8.0
62051,2023,32.0
62052,2023,9.0
62053,2023,5.0
62054,2023,6.0
62055,2023,7.0
62056,2023,8.0
62057,2023,37.0
62058,2023,1.0
62059,2023,3.0
62060,2023,9.0
62061,2023,5.0
62062,2023,0.0
62063,2023,13.0
62064,2023,2.0
62065,2023,128.0
62066,2023,0.0
62067,2023,3.0
62068,2023,1.0
62069,2023,4.0
62070,2023,4.0
62071,2023,1.0
62072,2023,3.0
62073,2023,7.0
62074,2023,2.0
62075,2023,8.0
62076,2023,2.0
62077,2023,1.0
62078,2023,11.0
62079,2023,1.0
62080,2023,28.0
62081,2023,5.0
62082,2023,1.0
62083,2023,49.0
62084,2023,2.0
62085,2023,1.0
62086,2023,1.0
62087,2023,6.0
62088,2023,4.0
62089,2023,5.0
62090,2023,1.0
62091,2023,1.0
62092,2023,4.0
62093,2023,2.0
62094,2023,3.0
62095,2023,1.0
62096,2023,2.0
62097,2023,13.0
62099,2023,53.0
62100,2023,18.0
62101,2023,1.0
62102,2023,3.0
62103,2023,1.0
62104,2023,4.0
62105,2023,5.0
62106,2023,0.0
62107,2023,1.0
62108,2023,115.0
62109,2023,1.0
62111,2023,5.0
62112,2023,4.0
62113,2023,4.0
62114,2023,2.0
62115,2023,5.0
62116,2023,0.0
62117,2023,6.0
62118,2023,3.0
62119,2023,337.0
62120,2023,2.0
62121,2023,0.0
62122,2023,4.0
62123,2023,10.0
62124,2023,5.0
62125,2023,1.0
62126,2023,85.0
62127,2023,1.0
62128,2023,35.0
62129,2023,0.0
62130,2023,5.0
62131,2023,2.0
62132,2023,56.0
62133,2023,89.0
62134,2023,1.0
62135,2023,3.0
62137,2023,0.0
62138,2023,3.0
62139,2023,48.0
62140,2023,4.0
62141,2023,8.0
62142,2023,1.0
62143,2023,2.0
62144,2023,5.0
62145,2023,2.0
62146,2023,3.0
62147,2023,1.0
62148,2023,7.0
62149,2023,3.0
62150,2023,5.0
62151,2023,4.0
62152,2023,2.0
62153,2023,2.0
62154,2023,1.0
62155,2023,3.0
62156,2023,2.0
62157,2023,0.0
62158,2023,5.0
62160,2023,428.0
62161,2023,8.0
62162,2023,4.0
62163,2023,0.0
62164,2023,3.0
62165,2023,1.0
62166,2023,6.0
62167,2023,1.0
62168,2023,11.0
62169,2023,1.0
62170,2023,24.0
62171,2023,0.0
62172,2023,5.0
62173,2023,46.0
62174,2023,11.0
62175,2023,0.0
62176,2023,4.0
62177,2023,6.0
62178,2023,159.0
62179,2023,2.0
62180,2023,0.0
62181,2023,17.0
62182,2023,3.0
62183,2023,10.0
62184,2023,4.0
62185,2023,2.0
62186,2023,100.0
62187,2023,3.0
62188,2023,21.0
62189,2023,2.0
62190,2023,14.0
62191,2023,2.0
62192,2023,10.0
62193,2023,629.0
62194,2023,29.0
62195,2023,24.0
62196,2023,4.0
62197,2023,19.0
62198,2023,5.0
62199,2023,10.0
62200,2023,8.0
62201,2023,26.0
62202,2023,3.0
62203,2023,4.0
62204,2023,15.0
62205,2023,11.0
62206,2023,4.0
62207,2023,6.0
62208,2023,1.0
62209,2023,1.0
62211,2023,2.0
62212,2023,4.0
62213,2023,8.0
62214,2023,5.0
62215,2023,183.0
62216,2023,3.0
62217,2023,17.0
62218,2023,1.0
62219,2023,3.0
62220,2023,0.0
62221,2023,4.0
62222,2023,2.0
62223,2023,2.0
62224,2023,22.0
62225,2023,7.0
62227,2023,3.0
62228,2023,3.0
62229,2023,3.0
62230,2023,6.0
62231,2023,1.0
62232,2023,6.0
62233,2023,6.0
62234,2023,2.0
62235,2023,27.0
62236,2023,2.0
62237,2023,0.0
62238,2023,0.0
62239,2023,26.0
62240,2023,18.0
62241,2023,2.0
62242,2023,0.0
62243,2023,0.0
62244,2023,37.0
62245,2023,4.0
62246,2023,0.0
62247,2023,8.0
62248,2023,0.0
62249,2023,75.0
62250,2023,80.0
62251,2023,6.0
62252,2023,27.0
62253,2023,0.0
62254,2023,7.0
62255,2023,4.0
62256,2023,1.0
62257,2023,6.0
62258,2023,3.0
62259,2023,9.0
62260,2023,3.0
62261,2023,67.0
62262,2023,16.0
62263,2023,42.0
62264,2023,12.0
62265,2023,10.0
62266,2023,1.0
62267,2023,6.0
62268,2023,37.0
62269,2023,3.0
62270,2023,47.0
62271,2023,6.0
62272,2023,2.0
62273,2023,4.0
62274,2023,51.0
62275,2023,3.0
62276,2023,53.0
62277,2023,31.0
62278,2023,4.0
62279,2023,16.0
62280,2023,6.0
62281,2023,4.0
62282,2023,1.0
62283,2023,0.0
62284,2023,14.0
62285,2023,8.0
62286,2023,1.0
62288,2023,26.0
62289,2023,8.0
62290,2023,2.0
62291,2023,26.0
62292,2023,5.0
62293,2023,2.0
62295,2023,13.0
62296,2023,5.0
62297,2023,30.0
62298,2023,2.0
62299,2023,2.0
62300,2023,25.0
62301,2023,1.0
62302,2023,1.0
62303,2023,3.0
62304,2023,3.0
62306,2023,7.0
62307,2023,3.0
62308,2023,3.0
62309,2023,11.0
62310,2023,10.0
62311,2023,18.0
62312,2023,3.0
62313,2023,9.0
62314,2023,2.0
62315,2023,4.0
62316,2023,0.0
62317,2023,6.0
62318,2023,63.0
62319,2023,2.0
62320,2023,5.0
62321,2023,42.0
62322,2023,0.0
62323,2023,12.0
62324,2023,6.0
62325,2023,10.0
62326,2023,3.0
62327,2023,6.0
62328,2023,6.0
62329,2023,15.0
62330,2023,8.0
62331,2023,5.0
62332,2023,3.0
62333,2023,2.0
62334,2023,3.0
62335,2023,5.0
62336,2023,8.0
62337,2023,2.0
62338,2023,38.0
62339,2023,1.0
62340,2023,2.0
62341,2023,3.0
62342,2023,1.0
62343,2023,3.0
62344,2023,1.0
62345,2023,1.0
62346,2023,4.0
62347,2023,1.0
62348,2023,0.0
62349,2023,15.0
62350,2023,9.0
62351,2023,45.0
62352,2023,1.0
62353,2023,1.0
62354,2023,8.0
62355,2023,7.0
62356,2023,11.0
62357,2023,0.0
62358,2023,2.0
62359,2023,4.0
62360,2023,9.0
62361,2023,19.0
62362,2023,0.0
62363,2023,1.0
62364,2023,16.0
62365,2023,1.0
62366,2023,2.0
62367,2023,3.0
62368,2023,1.0
62369,2023,5.0
62370,2023,0.0
62371,2023,19.0
62372,2023,3.0
62373,2023,4.0
62374,2023,0.0
62375,2023,1.0
62376,2023,22.0
62377,2023,7.0
62378,2023,2.0
62379,2023,0.0
62380,2023,5.0
62381,2023,1.0
62382,2023,6.0
62383,2023,14.0
62384,2023,3.0
62385,2023,7.0
62386,2023,32.0
62387,2023,0.0
62388,2023,1.0
62389,2023,0.0
62390,2023,12.0
62391,2023,6.0
62392,2023,4.0
62393,2023,8.0
62395,2023,1.0
62396,2023,0.0
62397,2023,39.0
62398,2023,1.0
62399,2023,6.0
62400,2023,30.0
62401,2023,19.0
62402,2023,1.0
62403,2023,6.0
62404,2023,1.0
62405,2023,2.0
62406,2023,3.0
62407,2023,9.0
62408,2023,15.0
62409,2023,1.0
62410,2023,4.0
62411,2023,0.0
62412,2023,7.0
62413,2023,110.0
62414,2023,4.0
62415,2023,7.0
62416,2023,1.0
62418,2023,2.0
62419,2023,2.0
62421,2023,4.0
62422,2023,6.0
62423,2023,13.0
62424,2023,1.0
62425,2023,2.0
62426,2023,2.0
62427,2023,320.0
62428,2023,3.0
62429,2023,3.0
62430,2023,3.0
62432,2023,3.0
62433,2023,0.0
62434,2023,2.0
62435,2023,2.0
62436,2023,0.0
62437,2023,3.0
62438,2023,6.0
62439,2023,2.0
62440,2023,10.0
62441,2023,0.0
62442,2023,7.0
62443,2023,49.0
62444,2023,2.0
62445,2023,11.0
62446,2023,10.0
62447,2023,23.0
62448,2023,14.0
62449,2023,0.0
62450,2023,2.0
62451,2023,3.0
62452,2023,13.0
62453,2023,0.0
62454,2023,24.0
62455,2023,1.0
62456,2023,3.0
62457,2023,60.0
62458,2023,8.0
62459,2023,0.0
62460,2023,1.0
62461,2023,7.0
62462,2023,2.0
62463,2023,4.0
62464,2023,29.0
62465,2023,1.0
62466,2023,1.0
62467,2023,0.0
62468,2023,1.0
62469,2023,13.0
62470,2023,2.0
62471,2023,7.0
62472,2023,3.0
62473,2023,54.0
62474,2023,8.0
62475,2023,2.0
62476,2023,5.0
62477,2023,8.0
62478,2023,6.0
62479,2023,14.0
62480,2023,30.0
62481,2023,1.0
62483,2023,2.0
62484,2023,1.0
62485,2023,3.0
62486,2023,6.0
62487,2023,9.0
62488,2023,11.0
62489,2023,29.0
62490,2023,3.0
62491,2023,46.0
62492,2023,2.0
62493,2023,0.0
62494,2023,0.0
62495,2023,3.0
62496,2023,3.0
62497,2023,64.0
62498,2023,434.0
62499,2023,4.0
62500,2023,1.0
62501,2023,6.0
62502,2023,54.0
62503,2023,4.0
62504,2023,2.0
62505,2023,5.0
62506,2023,8.0
62507,2023,0.0
62508,2023,2.0
62509,2023,5.0
62510,2023,248.0
62511,2023,1.0
62512,2023,4.0
62513,2023,2.0
62514,2023,1.0
62515,2023,8.0
62516,2023,76.0
62517,2023,1.0
62518,2023,2.0
62519,2023,8.0
62520,2023,19.0
62521,2023,3.0
62522,2023,0.0
62523,2023,58.0
62524,2023,13.0
62525,2023,83.0
62526,2023,1.0
62527,2023,3.0
62528,2023,55.0
62529,2023,19.0
62530,2023,3.0
62531,2023,10.0
62532,2023,7.0
62533,2023,2.0
62534,2023,23.0
62535,2023,0.0
62536,2023,7.0
62537,2023,2.0
62538,2023,1.0
62539,2023,1.0
62540,2023,13.0
62541,2023,1.0
62542,2023,4.0
62543,2023,13.0
62544,2023,3.0
62545,2023,4.0
62546,2023,12.0
62547,2023,0.0
62548,2023,76.0
62549,2023,12.0
62550,2023,10.0
62551,2023,2.0
62552,2023,10.0
62553,2023,0.0
62554,2023,0.0
62555,2023,29.0
62556,2023,3.0
62557,2023,20.0
62558,2023,0.0
62559,2023,16.0
62560,2023,56.0
62561,2023,0.0
62562,2023,1.0
62563,2023,61.0
62564,2023,6.0
62565,2023,2.0
62566,2023,4.0
62567,2023,4.0
62568,2023,5.0
62569,2023,6.0
62570,2023,103.0
62571,2023,46.0
62572,2023,3.0
62573,2023,27.0
62574,2023,2.0
62576,2023,1.0
62577,2023,0.0
62578,2023,1.0
62579,2023,9.0
62580,2023,0.0
62581,2023,1.0
62582,2023,9.0
62583,2023,8.0
62584,2023,13.0
62585,2023,5.0
62586,2023,5.0
62587,2023,75.0
62588,2023,14.0
62589,2023,12.0
62590,2023,1.0
62591,2023,1.0
62592,2023,5.0
62593,2023,0.0
62594,2023,5.0
62595,2023,7.0
62596,2023,1.0
62597,2023,4.0
62598,2023,5.0
62599,2023,1.0
62600,2023,0.0
62601,2023,1.0
62602,2023,0.0
62603,2023,8.0
62604,2023,51.0
62605,2023,0.0
62606,2023,9.0
62607,2023,1.0
62608,2023,2.0
62609,2023,20.0
62610,2023,9.0
62611,2023,3.0
62612,2023,5.0
62613,2023,9.0
62614,2023,2.0
62615,2023,4.0
62616,2023,0.0
62617,2023,96.0
62618,2023,6.0
62619,2023,1.0
62620,2023,9.0
62621,2023,12.0
62622,2023,4.0
62623,2023,7.0
62624,2023,59.0
62625,2023,1.0
62626,2023,16.0
62627,2023,7.0
62628,2023,65.0
62629,2023,0.0
62630,2023,3.0
62631,2023,2.0
62632,2023,0.0
62633,2023,3.0
62634,2023,9.0
62635,2023,1.0
62636,2023,3.0
62637,2023,87.0
62638,2023,4.0
62639,2023,5.0
62640,2023,1.0
62641,2023,2.0
62642,2023,3.0
62643,2023,100.0
62644,2023,2.0
62645,2023,43.0
62646,2023,10.0
62647,2023,3.0
62648,2023,4.0
62649,2023,4.0
62650,2023,10.0
62651,2023,6.0
62652,2023,9.0
62653,2023,4.0
62654,2023,9.0
62655,2023,2.0
62656,2023,6.0
62657,2023,6.0
62658,2023,0.0
62659,2023,0.0
62660,2023,5.0
62661,2023,5.0
62662,2023,10.0
62663,2023,0.0
62664,2023,3.0
62665,2023,3.0
62666,2023,36.0
62667,2023,62.0
62668,2023,3.0
62669,2023,5.0
62670,2023,8.0
62671,2023,3.0
62672,2023,5.0
62673,2023,6.0
62674,2023,4.0
62675,2023,1.0
62676,2023,1.0
62677,2023,2.0
62678,2023,8.0
62679,2023,1.0
62680,2023,4.0
62681,2023,6.0
62682,2023,0.0
62683,2023,1.0
62684,2023,11.0
62685,2023,3.0
62686,2023,6.0
62688,2023,40.0
62689,2023,4.0
62690,2023,2.0
62691,2023,6.0
62692,2023,5.0
62693,2023,8.0
62694,2023,1.0
62695,2023,1.0
62696,2023,1.0
62697,2023,4.0
62698,2023,3.0
62699,2023,7.0
62700,2023,3.0
62701,2023,2.0
62702,2023,1.0
62703,2023,3.0
62704,2023,3.0
62705,2023,19.0
62706,2023,30.0
62708,2023,0.0
62709,2023,2.0
62710,2023,2.0
62711,2023,28.0
62712,2023,10.0
62713,2023,10.0
62714,2023,6.0
62715,2023,1.0
62716,2023,3.0
62717,2023,3.0
62718,2023,10.0
62719,2023,3.0
62720,2023,0.0
62721,2023,14.0
62722,2023,0.0
62723,2023,3.0
62724,2023,72.0
62725,2023,1.0
62726,2023,1.0
62727,2023,11.0
62728,2023,8.0
62729,2023,9.0
62730,2023,20.0
62731,2023,1.0
62732,2023,1.0
62733,2023,2.0
62734,2023,7.0
62735,2023,24.0
62736,2023,31.0
62737,2023,46.0
62738,2023,1.0
62739,2023,3.0
62740,2023,4.0
62741,2023,2.0
62742,2023,0.0
62743,2023,3.0
62744,2023,34.0
62745,2023,2.0
62746,2023,31.0
62747,2023,5.0
62748,2023,19.0
62749,2023,1.0
62750,2023,7.0
62751,2023,2.0
62752,2023,17.0
62753,2023,74.0
62754,2023,4.0
62755,2023,24.0
62756,2023,4.0
62757,2023,41.0
62758,2023,115.0
62759,2023,1.0
62760,2023,3.0
62761,2023,0.0
62762,2023,0.0
62763,2023,7.0
62764,2023,33.0
62765,2023,188.0
62766,2023,8.0
62767,2023,30.0
62768,2023,2.0
62769,2023,6.0
62770,2023,26.0
62771,2023,77.0
62772,2023,2.0
62773,2023,30.0
62774,2023,39.0
62775,2023,6.0
62776,2023,3.0
62777,2023,0.0
62778,2023,0.0
62779,2023,0.0
62780,2023,2.0
62781,2023,2.0
62782,2023,4.0
62783,2023,1.0
62784,2023,2.0
62785,2023,6.0
62786,2023,3.0
62787,2023,3.0
62788,2023,5.0
62789,2023,1.0
62790,2023,0.0
62791,2023,1.0
62792,2023,3.0
62793,2023,7.0
62794,2023,6.0
62795,2023,0.0
62796,2023,5.0
62797,2023,3.0
62798,2023,1.0
62799,2023,8.0
62800,2023,1.0
62801,2023,22.0
62802,2023,0.0
62803,2023,2.0
62804,2023,2.0
62805,2023,3.0
62806,2023,0.0
62808,2023,0.0
62809,2023,0.0
62810,2023,16.0
62811,2023,7.0
62812,2023,3.0
62813,2023,1.0
62814,2023,0.0
62815,2023,1.0
62816,2023,1.0
62817,2023,8.0
62818,2023,1.0
62819,2023,14.0
62820,2023,3.0
62821,2023,2.0
62822,2023,0.0
62823,2023,4.0
62824,2023,2.0
62825,2023,8.0
62826,2023,77.0
62827,2023,15.0
62828,2023,1.0
62829,2023,3.0
62830,2023,1.0
62831,2023,2.0
62832,2023,2.0
62833,2023,0.0
62834,2023,2.0
62835,2023,3.0
62836,2023,10.0
62837,2023,4.0
62838,2023,0.0
62839,2023,4.0
62840,2023,0.0
62841,2023,19.0
62842,2023,66.0
62843,2023,2.0
62844,2023,7.0
62845,2023,3.0
